Devalapura,12.813333,76.866667
Devandavakkam,13.246944,79.917222
Devanhalli,13.2325,77.699167
Devannur,13.428056,76.0975
Devanur,13.428056,76.0975
Devaraipatna,13.333333,77.15
Devarayapatna,13.333333,77.15
Devarkulam,8.95,77.633333
Devarkulara,8.95,77.633333
Devikapuram,12.5,79.25
Devikolam,10.066667,77.083333
Devikulam,10.066667,77.083333
Devipatam,9.483333,78.9
Devipattana,9.483333,78.9
Devipattanam,9.483333,78.9
Devipattinam,9.483333,78.9
Devlkapuram,12.5,79.25
Deyalapura,12.813333,76.866667
Dhali,10.5,77.166667
Dhanagalli,12.2,76.566667
Dhanushkodi,9.183333,79.4
Dharapuram,10.733333,77.516667
Dharmapura,14.066667,76.866667
Dharmapuram,10.916667,79.816667
Dharmapuri,12.133333,78.166667
Dhundgal,10.35,77.95
Dimbam,11.633333,77.15
Dindigul,10.35,77.95
Dobbspet,13.229722,77.239167
Doctor Radhakrishna Nagar,13.129722,80.283889
Doctor Radhakrishna Nagar South,13.115833,80.2775
Doctor Vijayaraghavulu Nagar,13.110278,80.279167
Dod Ballapur,13.291944,77.543056
Dodbelvangala,13.2875,77.419444
Dodda Gaudanakoppal,12.583333,76.65
Dodda Kanya,12.166667,76.633333
Dodda Katur,12.166667,76.6
Dodda Magge,12.690833,76.084167
Doddaguni,13.332778,76.753056
Doddainagge,12.690833,76.084167
Doddegowdankoppal,12.583333,76.65
Donnakuttahalli,12.016667,77.9
Doveton,13.085,80.261389
Dudda,13.084444,76.210556
Dugarajupatnam,13.966667,80.15
Dugarazpatam,13.966667,80.15
Dugarazpatnam,13.966667,80.15
Dugarazupatnam,13.966667,80.15
Dundigal,10.35,77.95
Durga Nagar,13.124444,80.276944
Durgadahalli,13.366667,77.2
Durgarajupatnam,13.983333,80.15
Dusi,12.766667,79.683333
Eagangipuram,13.101667,80.244722
Edapal,10.766667,76.016667
Edapalli,10.033333,76.3
Edapally,10.033333,76.3
Edappal,10.766667,76.016667
Edappalli,10.033333,76.3
Edavanna,11.216667,76.15
Edayar,10.933333,76.1
Edayur,10.933333,76.1
Edirkottai,9.366667,77.733333
Edmpalaiyam,13.224722,80.12
Egmore,13.071667,80.255556
Ekkattuthangal,13.020833,80.198056
Elamattur,9.433333,76.716667
Elananasur,11.716667,79.183333
Elandacheri,13.187222,80.27
Elandangudi,11.033333,79.65
Elavanacur,11.716667,79.183333
Elavanasur,11.716667,79.183333
Elavansur,11.716667,79.183333
Elayirampannai,9.266667,77.833333
Elivala,12.359167,76.533333
Elladakere,13.783056,76.5725
Ellasiri,13.933333,80.033333
